seed,threshold,alloc,ret_pct,dd_pct,trades
1275,0.6,0.9998,-0.5841600599999941,45.92209516576232,57
1275,0.62,0.998,-0.5741600599999952,45.92209516576232,57
1275,0.62,0.9998,-0.5841600599999941,45.92209516576232,57
1275,0.64,0.998,-0.5741600599999952,45.92209516576232,57
1275,0.64,0.9998,-0.5841600599999941,45.92209516576232,57
1275,0.66,0.998,-0.5741600599999952,45.92209516576232,57
1275,0.66,0.9998,-0.5841600599999941,45.92209516576232,57
1300,0.58,0.998,-18.4559538900002,63.20716222411698,63
1300,0.58,0.9998,-18.5359538900002,63.24433888953561,63
1300,0.6,0.998,-18.4559538900002,63.20716222411698,63
1300,0.6,0.9998,-18.5359538900002,63.24433888953561,63
1300,0.62,0.998,-18.4559538900002,63.20716222411698,63
1300,0.62,0.9998,-18.5359538900002,63.24433888953561,63
1300,0.64,0.998,-18.4559538900002,63.20716222411698,63
1300,0.64,0.9998,-18.5359538900002,63.24433888953561,63
1300,0.66,0.998,-18.4559538900002,63.20716222411698,63
1300,0.66,0.9998,-18.5359538900002,63.24433888953561,63
1325,0.58,0.998,-74.35651693999999,77.72662956883332,55
1325,0.58,0.9998,-72.60651693999998,76.58332640794086,55
1325,0.6,0.998,-74.35651693999999,77.72662956883332,55
1325,0.6,0.9998,-72.60651693999998,76.58332640794086,55
1325,0.62,0.998,-74.35651693999999,77.72662956883332,55
1325,0.62,0.9998,-72.60651693999998,76.58332640794086,55
1325,0.64,0.998,-74.35651693999999,77.72662956883332,55
1325,0.64,0.9998,-72.60651693999998,76.58332640794086,55
1325,0.66,0.998,-74.35651693999999,77.72662956883332,55
1325,0.66,0.9998,-72.60651693999998,76.58332640794086,55
1350,0.58,0.998,-60.23511177999998,67.62343457999998,56
1350,0.58,0.9998,-60.23511177999998,67.62343457999998,56
1350,0.6,0.998,-60.23511177999998,67.62343457999998,56
1350,0.6,0.9998,-60.23511177999998,67.62343457999998,56
1350,0.62,0.998,-60.23511177999998,67.62343457999998,56
1350,0.62,0.9998,-60.23511177999998,67.62343457999998,56
1350,0.64,0.998,-60.23511177999998,67.62343457999998,56
1350,0.64,0.9998,-60.23511177999998,67.62343457999998,56
1350,0.66,0.998,-60.23511177999998,67.62343457999998,56
1350,0.66,0.9998,-60.23511177999998,67.62343457999998,56
1375,0.58,0.998,53.22022089000005,55.66005462532404,64
1375,0.58,0.9998,53.22022089000005,55.66005462532404,64
1375,0.6,0.998,53.22022089000005,55.66005462532404,64
1375,0.6,0.9998,53.22022089000005,55.66005462532404,64
1375,0.62,0.998,53.22022089000005,55.66005462532404,64
1375,0.62,0.9998,53.22022089000005,55.66005462532404,64
1375,0.64,0.998,53.22022089000005,55.66005462532404,64
1375,0.64,0.9998,53.22022089000005,55.66005462532404,64
1375,0.66,0.998,53.22022089000005,55.66005462532404,64
1375,0.66,0.9998,53.22022089000005,55.66005462532404,64
1400,0.58,0.998,12.060474920000042,48.28558057266514,58
1400,0.58,0.9998,10.530474920000055,49.17770638206228,58
1400,0.6,0.998,12.060474920000042,48.28558057266514,58
1400,0.6,0.9998,10.530474920000055,49.17770638206228,58
1400,0.62,0.998,12.060474920000042,48.28558057266514,58
1400,0.62,0.9998,10.530474920000055,49.17770638206228,58
1400,0.64,0.998,12.060474920000042,48.28558057266514,58
1400,0.64,0.9998,10.530474920000055,49.17770638206228,58
1400,0.66,0.998,12.060474920000042,48.28558057266514,58
1400,0.66,0.9998,10.530474920000055,49.17770638206228,58
