stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,alpha,threshold,alloc,gap_min,gap_max,ret_pct,dd_pct,trades,obj
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.58,0.9998,-0.0005,0.0255,66.96123661999991,32.238430646203135,56,-1866.0504409243763
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.58,0.9998,-0.0005,0.0265,37.08852353999994,32.238430646203135,56,-1895.9231540043763
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.6,0.998,-0.001,0.0255,30.958922979999983,32.99750560306459,56,-1993.141749387751
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.6,0.998,-0.001,0.0265,11.167175459999989,32.99750560306459,56,-2012.9334969077509
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.6,0.998,-0.0005,0.0255,67.18123661999991,32.223743434063636,56,-1864.0679754676364
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.6,0.998,-0.0005,0.0265,37.238523539999946,32.223743434063636,56,-1894.0106885476364
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.6,0.9998,-0.001,0.0255,30.958922979999983,32.99750560306459,56,-1993.141749387751
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.6,0.9998,-0.001,0.0265,11.167175459999989,32.99750560306459,56,-2012.9334969077509
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.6,0.9998,-0.0005,0.0255,66.96123661999991,32.238430646203135,56,-1866.0504409243763
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.6,0.9998,-0.0005,0.0265,37.08852353999994,32.238430646203135,56,-1895.9231540043763
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.62,0.998,-0.001,0.0255,30.958922979999983,32.99750560306459,56,-1993.141749387751
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.62,0.998,-0.001,0.0265,11.167175459999989,32.99750560306459,56,-2012.9334969077509
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.62,0.998,-0.0005,0.0255,67.18123661999991,32.223743434063636,56,-1864.0679754676364
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.62,0.998,-0.0005,0.0265,37.238523539999946,32.223743434063636,56,-1894.0106885476364
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.62,0.9998,-0.001,0.0255,30.958922979999983,32.99750560306459,56,-1993.141749387751
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.62,0.9998,-0.001,0.0265,11.167175459999989,32.99750560306459,56,-2012.9334969077509
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.62,0.9998,-0.0005,0.0255,66.96123661999991,32.238430646203135,56,-1866.0504409243763
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.62,0.9998,-0.0005,0.0265,37.08852353999994,32.238430646203135,56,-1895.9231540043763
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.64,0.998,-0.001,0.0255,30.958922979999983,32.99750560306459,56,-1993.141749387751
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.64,0.998,-0.001,0.0265,11.167175459999989,32.99750560306459,56,-2012.9334969077509
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.64,0.998,-0.0005,0.0255,67.18123661999991,32.223743434063636,56,-1864.0679754676364
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.64,0.998,-0.0005,0.0265,37.238523539999946,32.223743434063636,56,-1894.0106885476364
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.64,0.9998,-0.001,0.0255,30.958922979999983,32.99750560306459,56,-1993.141749387751
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.64,0.9998,-0.001,0.0265,11.167175459999989,32.99750560306459,56,-2012.9334969077509
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.64,0.9998,-0.0005,0.0255,66.96123661999991,32.238430646203135,56,-1866.0504409243763
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.64,0.9998,-0.0005,0.0265,37.08852353999994,32.238430646203135,56,-1895.9231540043763
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.66,0.998,-0.001,0.0255,30.958922979999983,32.99750560306459,56,-1993.141749387751
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.66,0.998,-0.001,0.0265,11.167175459999989,32.99750560306459,56,-2012.9334969077509
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.66,0.998,-0.0005,0.0255,67.18123661999991,32.223743434063636,56,-1864.0679754676364
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.66,0.998,-0.0005,0.0265,37.238523539999946,32.223743434063636,56,-1894.0106885476364
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.66,0.9998,-0.001,0.0255,30.958922979999983,32.99750560306459,56,-1993.141749387751
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.66,0.9998,-0.001,0.0265,11.167175459999989,32.99750560306459,56,-2012.9334969077509
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.66,0.9998,-0.0005,0.0255,66.96123661999991,32.238430646203135,56,-1866.0504409243763
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.66,0.9998,-0.0005,0.0265,37.08852353999994,32.238430646203135,56,-1895.9231540043763
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.58,0.998,-0.001,0.0255,76.51975990999993,32.586750267754624,55,-1898.2902722205552
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.58,0.998,-0.001,0.0265,64.4754018299999,32.586750267754624,56,-1910.334630300555
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.58,0.998,-0.0005,0.0255,133.94125016999988,32.48246258703194,55,-1828.354260273833
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.58,0.998,-0.0005,0.0265,114.9352158124898,32.48246258703194,56,-1847.360294631343
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.58,0.9998,-0.001,0.0255,76.51975990999993,32.586750267754624,55,-1898.2902722205552
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.58,0.9998,-0.001,0.0265,64.4754018299999,32.586750267754624,56,-1910.334630300555
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.58,0.9998,-0.0005,0.0255,133.94125016999988,32.48246258703194,55,-1828.354260273833
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.58,0.9998,-0.0005,0.0265,114.9352158124898,32.48246258703194,56,-1847.360294631343
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.6,0.998,-0.001,0.0255,76.51975990999993,32.586750267754624,55,-1898.2902722205552
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.6,0.998,-0.001,0.0265,64.4754018299999,32.586750267754624,56,-1910.334630300555
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.6,0.998,-0.0005,0.0255,133.94125016999988,32.48246258703194,55,-1828.354260273833
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.6,0.998,-0.0005,0.0265,114.9352158124898,32.48246258703194,56,-1847.360294631343
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.6,0.9998,-0.001,0.0255,76.51975990999993,32.586750267754624,55,-1898.2902722205552
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.6,0.9998,-0.001,0.0265,64.4754018299999,32.586750267754624,56,-1910.334630300555
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.6,0.9998,-0.0005,0.0255,133.94125016999988,32.48246258703194,55,-1828.354260273833
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.6,0.9998,-0.0005,0.0265,114.9352158124898,32.48246258703194,56,-1847.360294631343
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.62,0.998,-0.001,0.0255,76.51975990999993,32.586750267754624,55,-1898.2902722205552
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.62,0.998,-0.001,0.0265,64.4754018299999,32.586750267754624,56,-1910.334630300555
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.62,0.998,-0.0005,0.0255,133.94125016999988,32.48246258703194,55,-1828.354260273833
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.62,0.998,-0.0005,0.0265,114.9352158124898,32.48246258703194,56,-1847.360294631343
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.62,0.9998,-0.001,0.0255,76.51975990999993,32.586750267754624,55,-1898.2902722205552
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.62,0.9998,-0.001,0.0265,64.4754018299999,32.586750267754624,56,-1910.334630300555
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.62,0.9998,-0.0005,0.0255,133.94125016999988,32.48246258703194,55,-1828.354260273833
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.62,0.9998,-0.0005,0.0265,114.9352158124898,32.48246258703194,56,-1847.360294631343
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.64,0.998,-0.001,0.0255,76.51975990999993,32.586750267754624,55,-1898.2902722205552
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.64,0.998,-0.001,0.0265,64.4754018299999,32.586750267754624,56,-1910.334630300555
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.64,0.998,-0.0005,0.0255,133.94125016999988,32.48246258703194,55,-1828.354260273833
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.64,0.998,-0.0005,0.0265,114.9352158124898,32.48246258703194,56,-1847.360294631343
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.64,0.9998,-0.001,0.0255,76.51975990999993,32.586750267754624,55,-1898.2902722205552
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.64,0.9998,-0.001,0.0265,64.4754018299999,32.586750267754624,56,-1910.334630300555
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.64,0.9998,-0.0005,0.0255,133.94125016999988,32.48246258703194,55,-1828.354260273833
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.64,0.9998,-0.0005,0.0265,114.9352158124898,32.48246258703194,56,-1847.360294631343
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.66,0.998,-0.001,0.0255,76.51975990999993,32.586750267754624,55,-1898.2902722205552
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.66,0.998,-0.001,0.0265,64.4754018299999,32.586750267754624,56,-1910.334630300555
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.66,0.998,-0.0005,0.0255,133.94125016999988,32.48246258703194,55,-1828.354260273833
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.66,0.998,-0.0005,0.0265,114.9352158124898,32.48246258703194,56,-1847.360294631343
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.66,0.9998,-0.001,0.0255,76.51975990999993,32.586750267754624,55,-1898.2902722205552
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.66,0.9998,-0.001,0.0265,64.4754018299999,32.586750267754624,56,-1910.334630300555
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.66,0.9998,-0.0005,0.0255,133.94125016999988,32.48246258703194,55,-1828.354260273833
stage2,104,500,0.0221,0.000215,0.012,382,random,16,0.66,0.9998,-0.0005,0.0265,114.9352158124898,32.48246258703194,56,-1847.360294631343
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.58,0.998,-0.001,0.0255,105.28197741000001,54.9800634563941,58,-4556.725637357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.58,0.998,-0.001,0.0265,274.7622858965499,31.78041498643517,60,-1603.2875124756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.58,0.998,-0.0005,0.0255,90.19384240999999,54.9800634563941,58,-4571.813772357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.58,0.998,-0.0005,0.0265,244.48245089654992,31.78041498643517,60,-1633.5673474756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.58,0.9998,-0.001,0.0255,105.54197741000002,54.9800634563941,58,-4556.465637357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.58,0.9998,-0.001,0.0265,274.7212458965499,31.78041498643517,60,-1603.3285524756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.58,0.9998,-0.0005,0.0255,87.87384241000001,54.9800634563941,58,-4574.1337723572915
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.58,0.9998,-0.0005,0.0265,244.48245089654992,31.78041498643517,60,-1633.5673474756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.6,0.998,-0.001,0.0255,105.28197741000001,54.9800634563941,58,-4556.725637357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.6,0.998,-0.001,0.0265,274.7622858965499,31.78041498643517,60,-1603.2875124756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.6,0.998,-0.0005,0.0255,90.19384240999999,54.9800634563941,58,-4571.813772357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.6,0.998,-0.0005,0.0265,244.48245089654992,31.78041498643517,60,-1633.5673474756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.6,0.9998,-0.001,0.0255,105.54197741000002,54.9800634563941,58,-4556.465637357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.6,0.9998,-0.001,0.0265,274.7212458965499,31.78041498643517,60,-1603.3285524756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.6,0.9998,-0.0005,0.0255,87.87384241000001,54.9800634563941,58,-4574.1337723572915
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.6,0.9998,-0.0005,0.0265,244.48245089654992,31.78041498643517,60,-1633.5673474756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.62,0.998,-0.001,0.0255,105.28197741000001,54.9800634563941,58,-4556.725637357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.62,0.998,-0.001,0.0265,274.7622858965499,31.78041498643517,60,-1603.2875124756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.62,0.998,-0.0005,0.0255,90.19384240999999,54.9800634563941,58,-4571.813772357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.62,0.998,-0.0005,0.0265,244.48245089654992,31.78041498643517,60,-1633.5673474756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.62,0.9998,-0.001,0.0255,105.54197741000002,54.9800634563941,58,-4556.465637357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.62,0.9998,-0.001,0.0265,274.7212458965499,31.78041498643517,60,-1603.3285524756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.62,0.9998,-0.0005,0.0255,87.87384241000001,54.9800634563941,58,-4574.1337723572915
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.62,0.9998,-0.0005,0.0265,244.48245089654992,31.78041498643517,60,-1633.5673474756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.64,0.998,-0.001,0.0255,105.28197741000001,54.9800634563941,58,-4556.725637357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.64,0.998,-0.001,0.0265,274.7622858965499,31.78041498643517,60,-1603.2875124756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.64,0.998,-0.0005,0.0255,90.19384240999999,54.9800634563941,58,-4571.813772357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.64,0.998,-0.0005,0.0265,244.48245089654992,31.78041498643517,60,-1633.5673474756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.64,0.9998,-0.001,0.0255,105.54197741000002,54.9800634563941,58,-4556.465637357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.64,0.9998,-0.001,0.0265,274.7212458965499,31.78041498643517,60,-1603.3285524756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.64,0.9998,-0.0005,0.0255,87.87384241000001,54.9800634563941,58,-4574.1337723572915
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.64,0.9998,-0.0005,0.0265,244.48245089654992,31.78041498643517,60,-1633.5673474756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.66,0.998,-0.001,0.0255,105.28197741000001,54.9800634563941,58,-4556.725637357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.66,0.998,-0.001,0.0265,274.7622858965499,31.78041498643517,60,-1603.2875124756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.66,0.998,-0.0005,0.0255,90.19384240999999,54.9800634563941,58,-4571.813772357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.66,0.998,-0.0005,0.0265,244.48245089654992,31.78041498643517,60,-1633.5673474756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.66,0.9998,-0.001,0.0255,105.54197741000002,54.9800634563941,58,-4556.465637357292
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.66,0.9998,-0.001,0.0265,274.7212458965499,31.78041498643517,60,-1603.3285524756704
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.66,0.9998,-0.0005,0.0255,87.87384241000001,54.9800634563941,58,-4574.1337723572915
stage2,84,360,0.0246,0.000193,0.01,462,random,14,0.66,0.9998,-0.0005,0.0265,244.48245089654992,31.78041498643517,60,-1633.5673474756704
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.58,0.998,-0.001,0.0255,133.16473592999998,54.9800634563941,57,-4528.842878837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.58,0.998,-0.001,0.0265,331.58926660654987,35.66456635360747,58,-2012.5586958263464
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.58,0.998,-0.0005,0.0255,80.36327093,54.9800634563941,57,-4581.644343837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.58,0.998,-0.0005,0.0265,228.75619160654978,35.66456635360747,58,-2115.3917708263466
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.58,0.9998,-0.001,0.0255,133.21473593,54.9800634563941,57,-4528.792878837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.58,0.9998,-0.001,0.0265,331.0705628111397,35.66456635360747,58,-2013.0773996217565
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.58,0.9998,-0.0005,0.0255,80.41327093,54.9800634563941,57,-4581.5943438372915
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.58,0.9998,-0.0005,0.0265,228.23748781113963,35.66456635360747,58,-2115.9104746217567
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.6,0.998,-0.001,0.0255,133.16473592999998,54.9800634563941,57,-4528.842878837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.6,0.998,-0.001,0.0265,331.58926660654987,35.66456635360747,58,-2012.5586958263464
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.6,0.998,-0.0005,0.0255,80.36327093,54.9800634563941,57,-4581.644343837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.6,0.998,-0.0005,0.0265,228.75619160654978,35.66456635360747,58,-2115.3917708263466
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.6,0.9998,-0.001,0.0255,133.21473593,54.9800634563941,57,-4528.792878837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.6,0.9998,-0.001,0.0265,331.0705628111397,35.66456635360747,58,-2013.0773996217565
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.6,0.9998,-0.0005,0.0255,80.41327093,54.9800634563941,57,-4581.5943438372915
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.6,0.9998,-0.0005,0.0265,228.23748781113963,35.66456635360747,58,-2115.9104746217567
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.62,0.998,-0.001,0.0255,133.16473592999998,54.9800634563941,57,-4528.842878837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.62,0.998,-0.001,0.0265,331.58926660654987,35.66456635360747,58,-2012.5586958263464
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.62,0.998,-0.0005,0.0255,80.36327093,54.9800634563941,57,-4581.644343837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.62,0.998,-0.0005,0.0265,228.75619160654978,35.66456635360747,58,-2115.3917708263466
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.62,0.9998,-0.001,0.0255,133.21473593,54.9800634563941,57,-4528.792878837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.62,0.9998,-0.001,0.0265,331.0705628111397,35.66456635360747,58,-2013.0773996217565
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.62,0.9998,-0.0005,0.0255,80.41327093,54.9800634563941,57,-4581.5943438372915
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.62,0.9998,-0.0005,0.0265,228.23748781113963,35.66456635360747,58,-2115.9104746217567
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.64,0.998,-0.001,0.0255,133.16473592999998,54.9800634563941,57,-4528.842878837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.64,0.998,-0.001,0.0265,331.58926660654987,35.66456635360747,58,-2012.5586958263464
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.64,0.998,-0.0005,0.0255,80.36327093,54.9800634563941,57,-4581.644343837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.64,0.998,-0.0005,0.0265,228.75619160654978,35.66456635360747,58,-2115.3917708263466
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.64,0.9998,-0.001,0.0255,133.21473593,54.9800634563941,57,-4528.792878837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.64,0.9998,-0.001,0.0265,331.0705628111397,35.66456635360747,58,-2013.0773996217565
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.64,0.9998,-0.0005,0.0255,80.41327093,54.9800634563941,57,-4581.5943438372915
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.64,0.9998,-0.0005,0.0265,228.23748781113963,35.66456635360747,58,-2115.9104746217567
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.66,0.998,-0.001,0.0255,133.16473592999998,54.9800634563941,57,-4528.842878837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.66,0.998,-0.001,0.0265,331.58926660654987,35.66456635360747,58,-2012.5586958263464
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.66,0.998,-0.0005,0.0255,80.36327093,54.9800634563941,57,-4581.644343837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.66,0.998,-0.0005,0.0265,228.75619160654978,35.66456635360747,58,-2115.3917708263466
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.66,0.9998,-0.001,0.0255,133.21473593,54.9800634563941,57,-4528.792878837292
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.66,0.9998,-0.001,0.0265,331.0705628111397,35.66456635360747,58,-2013.0773996217565
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.66,0.9998,-0.0005,0.0255,80.41327093,54.9800634563941,57,-4581.5943438372915
stage2,84,360,0.0246,0.000193,0.01,462,random,15,0.66,0.9998,-0.0005,0.0265,228.23748781113963,35.66456635360747,58,-2115.9104746217567
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.58,0.998,-0.001,0.0255,229.91111494999967,42.1568528907124,59,-2893.3112319354886
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.58,0.998,-0.001,0.0265,311.3714334027799,37.62167719155567,59,-2267.6298295839006
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.58,0.998,-0.0005,0.0255,157.22051085999976,40.1997420527642,59,-2731.1485354717047
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.58,0.998,-0.0005,0.0265,236.33390018195968,35.66456635360747,59,-2107.814062250937
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.58,0.9998,-0.001,0.0255,235.34099244999962,42.1568528907124,59,-2887.8813544354884
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.58,0.9998,-0.001,0.0265,313.66533840277987,37.62167719155567,59,-2265.3359245839006
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.58,0.9998,-0.0005,0.0255,158.54527937999984,40.1997420527642,59,-2729.8237669517043
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.58,0.9998,-0.0005,0.0265,236.33390018195968,35.66456635360747,59,-2107.814062250937
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.6,0.998,-0.001,0.0255,229.91111494999967,42.1568528907124,59,-2893.3112319354886
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.6,0.998,-0.001,0.0265,311.3714334027799,37.62167719155567,59,-2267.6298295839006
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.6,0.998,-0.0005,0.0255,157.22051085999976,40.1997420527642,59,-2731.1485354717047
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.6,0.998,-0.0005,0.0265,236.33390018195968,35.66456635360747,59,-2107.814062250937
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.6,0.9998,-0.001,0.0255,235.34099244999962,42.1568528907124,59,-2887.8813544354884
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.6,0.9998,-0.001,0.0265,313.66533840277987,37.62167719155567,59,-2265.3359245839006
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.6,0.9998,-0.0005,0.0255,158.54527937999984,40.1997420527642,59,-2729.8237669517043
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.6,0.9998,-0.0005,0.0265,236.33390018195968,35.66456635360747,59,-2107.814062250937
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.62,0.998,-0.001,0.0255,229.91111494999967,42.1568528907124,59,-2893.3112319354886
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.62,0.998,-0.001,0.0265,311.3714334027799,37.62167719155567,59,-2267.6298295839006
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.62,0.998,-0.0005,0.0255,157.22051085999976,40.1997420527642,59,-2731.1485354717047
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.62,0.998,-0.0005,0.0265,236.33390018195968,35.66456635360747,59,-2107.814062250937
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.62,0.9998,-0.001,0.0255,235.34099244999962,42.1568528907124,59,-2887.8813544354884
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.62,0.9998,-0.001,0.0265,313.66533840277987,37.62167719155567,59,-2265.3359245839006
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.62,0.9998,-0.0005,0.0255,158.54527937999984,40.1997420527642,59,-2729.8237669517043
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.62,0.9998,-0.0005,0.0265,236.33390018195968,35.66456635360747,59,-2107.814062250937
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.64,0.998,-0.001,0.0255,229.91111494999967,42.1568528907124,59,-2893.3112319354886
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.64,0.998,-0.001,0.0265,311.3714334027799,37.62167719155567,59,-2267.6298295839006
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.64,0.998,-0.0005,0.0255,157.22051085999976,40.1997420527642,59,-2731.1485354717047
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.64,0.998,-0.0005,0.0265,236.33390018195968,35.66456635360747,59,-2107.814062250937
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.64,0.9998,-0.001,0.0255,235.34099244999962,42.1568528907124,59,-2887.8813544354884
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.64,0.9998,-0.001,0.0265,313.66533840277987,37.62167719155567,59,-2265.3359245839006
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.64,0.9998,-0.0005,0.0255,158.54527937999984,40.1997420527642,59,-2729.8237669517043
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.64,0.9998,-0.0005,0.0265,236.33390018195968,35.66456635360747,59,-2107.814062250937
stage2,84,360,0.0246,0.000193,0.01,462,random,16,0.66,0.998,-0.001,0.0255,229.91111494999967,42.1568528907124,59,-2893.3112319354886
