variant,seed,alpha,threshold,alloc,ret_pct,dd_pct,trades
mlp_h128_e560_gt25,441,12,0.68,0.96,-64.30719591000003,66.60130056335247,72
mlp_h128_e560_gt25,441,12,0.68,0.97,-64.49987454000004,66.80485530527567,72
mlp_h128_e560_gt25,441,12,0.68,0.98,-65.31987454000001,67.61497188302708,72
mlp_h128_e560_gt25,441,12,0.68,0.99,-67.56412302000001,68.21193738391624,72
mlp_h128_e560_gt25,441,12,0.68,1.0,-65.98412302000001,68.28374779774839,72
mlp_h128_e560_gt25,441,12,0.69,0.9,-66.51035412000002,66.87473206726015,72
mlp_h128_e560_gt25,441,12,0.69,0.91,-62.21035412000002,65.00924868499112,72
mlp_h128_e560_gt25,441,12,0.69,0.92,-62.94987076000004,65.3647130314416,72
mlp_h128_e560_gt25,441,12,0.69,0.93,-63.10706998000004,65.40149296025317,72
mlp_h128_e560_gt25,441,12,0.69,0.94,-63.807069980000044,66.10700729393166,72
mlp_h128_e560_gt25,441,12,0.69,0.95,-64.08719591000003,66.38386628780395,72
mlp_h128_e560_gt25,441,12,0.69,0.96,-64.30719591000003,66.60130056335247,72
mlp_h128_e560_gt25,441,12,0.69,0.97,-64.49987454000004,66.80485530527567,72
mlp_h128_e560_gt25,441,12,0.69,0.98,-65.31987454000001,67.61497188302708,72
mlp_h128_e560_gt25,441,12,0.69,0.99,-67.56412302000001,68.21193738391624,72
mlp_h128_e560_gt25,441,12,0.69,1.0,-65.98412302000001,68.28374779774839,72
mlp_h128_e560_gt25,441,12,0.7,0.9,-66.51035412000002,66.87473206726015,72
mlp_h128_e560_gt25,441,12,0.7,0.91,-62.21035412000002,65.00924868499112,72
mlp_h128_e560_gt25,441,12,0.7,0.92,-62.94987076000004,65.3647130314416,72
mlp_h128_e560_gt25,441,12,0.7,0.93,-63.10706998000004,65.40149296025317,72
mlp_h128_e560_gt25,441,12,0.7,0.94,-63.807069980000044,66.10700729393166,72
mlp_h128_e560_gt25,441,12,0.7,0.95,-64.08719591000003,66.38386628780395,72
mlp_h128_e560_gt25,441,12,0.7,0.96,-64.30719591000003,66.60130056335247,72
mlp_h128_e560_gt25,441,12,0.7,0.97,-64.49987454000004,66.80485530527567,72
mlp_h128_e560_gt25,441,12,0.7,0.98,-65.31987454000001,67.61497188302708,72
mlp_h128_e560_gt25,441,12,0.7,0.99,-67.56412302000001,68.21193738391624,72
mlp_h128_e560_gt25,441,12,0.7,1.0,-65.98412302000001,68.28374779774839,72
mlp_h128_e560_gt25,441,12,0.71,0.9,-66.51035412000002,66.87473206726015,72
mlp_h128_e560_gt25,441,12,0.71,0.91,-62.21035412000002,65.00924868499112,72
mlp_h128_e560_gt25,441,12,0.71,0.92,-62.94987076000004,65.3647130314416,72
mlp_h128_e560_gt25,441,12,0.71,0.93,-63.10706998000004,65.40149296025317,72
mlp_h128_e560_gt25,441,12,0.71,0.94,-63.807069980000044,66.10700729393166,72
mlp_h128_e560_gt25,441,12,0.71,0.95,-64.08719591000003,66.38386628780395,72
mlp_h128_e560_gt25,441,12,0.71,0.96,-64.30719591000003,66.60130056335247,72
mlp_h128_e560_gt25,441,12,0.71,0.97,-64.49987454000004,66.80485530527567,72
mlp_h128_e560_gt25,441,12,0.71,0.98,-65.31987454000001,67.61497188302708,72
mlp_h128_e560_gt25,441,12,0.71,0.99,-67.56412302000001,68.21193738391624,72
mlp_h128_e560_gt25,441,12,0.71,1.0,-65.98412302000001,68.28374779774839,72
mlp_h128_e560_gt25,441,12,0.72,0.9,-66.51035412000002,66.87473206726015,72
mlp_h128_e560_gt25,441,12,0.72,0.91,-62.21035412000002,65.00924868499112,72
mlp_h128_e560_gt25,441,12,0.72,0.92,-62.94987076000004,65.3647130314416,72
mlp_h128_e560_gt25,441,12,0.72,0.93,-63.10706998000004,65.40149296025317,72
mlp_h128_e560_gt25,441,12,0.72,0.94,-63.807069980000044,66.10700729393166,72
mlp_h128_e560_gt25,441,12,0.72,0.95,-64.08719591000003,66.38386628780395,72
mlp_h128_e560_gt25,441,12,0.72,0.96,-64.30719591000003,66.60130056335247,72
mlp_h128_e560_gt25,441,12,0.72,0.97,-64.49987454000004,66.80485530527567,72
mlp_h128_e560_gt25,441,12,0.72,0.98,-65.31987454000001,67.61497188302708,72
mlp_h128_e560_gt25,441,12,0.72,0.99,-67.56412302000001,68.21193738391624,72
mlp_h128_e560_gt25,441,12,0.72,1.0,-65.98412302000001,68.28374779774839,72
mlp_h128_e560_gt25,441,12,0.73,0.9,-66.51035412000002,66.87473206726015,72
mlp_h128_e560_gt25,441,12,0.73,0.91,-62.21035412000002,65.00924868499112,72
mlp_h128_e560_gt25,441,12,0.73,0.92,-62.94987076000004,65.3647130314416,72
mlp_h128_e560_gt25,441,12,0.73,0.93,-63.10706998000004,65.40149296025317,72
mlp_h128_e560_gt25,441,12,0.73,0.94,-63.807069980000044,66.10700729393166,72
mlp_h128_e560_gt25,441,12,0.73,0.95,-64.08719591000003,66.38386628780395,72
mlp_h128_e560_gt25,441,12,0.73,0.96,-64.30719591000003,66.60130056335247,72
mlp_h128_e560_gt25,441,12,0.73,0.97,-64.49987454000004,66.80485530527567,72
mlp_h128_e560_gt25,441,12,0.73,0.98,-65.31987454000001,67.61497188302708,72
mlp_h128_e560_gt25,441,12,0.73,0.99,-67.56412302000001,68.21193738391624,72
mlp_h128_e560_gt25,441,12,0.73,1.0,-65.98412302000001,68.28374779774839,72
mlp_h128_e560_gt25,441,12,0.74,0.9,-66.51035412000002,66.87473206726015,72
mlp_h128_e560_gt25,441,12,0.74,0.91,-62.21035412000002,65.00924868499112,72
mlp_h128_e560_gt25,441,12,0.74,0.92,-62.94987076000004,65.3647130314416,72
mlp_h128_e560_gt25,441,12,0.74,0.93,-63.10706998000004,65.40149296025317,72
mlp_h128_e560_gt25,441,12,0.74,0.94,-63.807069980000044,66.10700729393166,72
mlp_h128_e560_gt25,441,12,0.74,0.95,-64.08719591000003,66.38386628780395,72
mlp_h128_e560_gt25,441,12,0.74,0.96,-64.30719591000003,66.60130056335247,72
mlp_h128_e560_gt25,441,12,0.74,0.97,-64.49987454000004,66.80485530527567,72
mlp_h128_e560_gt25,441,12,0.74,0.98,-65.31987454000001,67.61497188302708,72
mlp_h128_e560_gt25,441,12,0.74,0.99,-67.56412302000001,68.21193738391624,72
mlp_h128_e560_gt25,441,12,0.74,1.0,-65.98412302000001,68.28374779774839,72
mlp_h128_e560_gt25,441,12,0.75,0.9,-66.51035412000002,66.87473206726015,72
mlp_h128_e560_gt25,441,12,0.75,0.91,-62.21035412000002,65.00924868499112,72
mlp_h128_e560_gt25,441,12,0.75,0.92,-62.94987076000004,65.3647130314416,72
mlp_h128_e560_gt25,441,12,0.75,0.93,-63.10706998000004,65.40149296025317,72
mlp_h128_e560_gt25,441,12,0.75,0.94,-63.807069980000044,66.10700729393166,72
mlp_h128_e560_gt25,441,12,0.75,0.95,-64.08719591000003,66.38386628780395,72
mlp_h128_e560_gt25,441,12,0.75,0.96,-64.30719591000003,66.60130056335247,72
mlp_h128_e560_gt25,441,12,0.75,0.97,-64.49987454000004,66.80485530527567,72
mlp_h128_e560_gt25,441,12,0.75,0.98,-65.31987454000001,67.61497188302708,72
mlp_h128_e560_gt25,441,12,0.75,0.99,-67.56412302000001,68.21193738391624,72
mlp_h128_e560_gt25,441,12,0.75,1.0,-65.98412302000001,68.28374779774839,72
mlp_h128_e560_gt25,441,14,0.55,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.55,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.55,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.55,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.55,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.55,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.55,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.55,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.55,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.55,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.55,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.56,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.56,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.56,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.56,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.56,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.56,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.56,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.56,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.56,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.56,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.56,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.57,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.57,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.57,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.57,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.57,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.57,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.57,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.57,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.57,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.57,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.57,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.58,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.58,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.58,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.58,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.58,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.58,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.58,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.58,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.58,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.58,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.58,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.59,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.59,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.59,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.59,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.59,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.59,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.59,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.59,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.59,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.59,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.59,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.6,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.6,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.6,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.6,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.6,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.6,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.6,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.6,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.6,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.6,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.6,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.61,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.61,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.61,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.61,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.61,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.61,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.61,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.61,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.61,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.61,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.61,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.62,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.62,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.62,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.62,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.62,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.62,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.62,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.62,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.62,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.62,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.62,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.63,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.63,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.63,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.63,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.63,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.63,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.63,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.63,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.63,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.63,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.63,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.64,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.64,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.64,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.64,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.64,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.64,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.64,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.64,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.64,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.64,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.64,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.65,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.65,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.65,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.65,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.65,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.65,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.65,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.65,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.65,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.65,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.65,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.66,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.66,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.66,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.66,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.66,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.66,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.66,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.66,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.66,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.66,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.66,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.67,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.67,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.67,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.67,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.67,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.67,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.67,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.67,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.67,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.67,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.67,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.68,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.68,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.68,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.68,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.68,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.68,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.68,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.68,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.68,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.68,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.68,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.69,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.69,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.69,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.69,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.69,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.69,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.69,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.69,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.69,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.69,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.69,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.7,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.7,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.7,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.7,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.7,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.7,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.7,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.7,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.7,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.7,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.7,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.71,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.71,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.71,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.71,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.71,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.71,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.71,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.71,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.71,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.71,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.71,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.72,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.72,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.72,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.72,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.72,0.94,-50.26742547000006,56.85154316975609,71
mlp_h128_e560_gt25,441,14,0.72,0.95,-51.31755140000009,57.78823267310058,71
mlp_h128_e560_gt25,441,14,0.72,0.96,-52.625502950000055,56.232001134585786,71
mlp_h128_e560_gt25,441,14,0.72,0.97,-58.03661043000006,61.51561233297102,71
mlp_h128_e560_gt25,441,14,0.72,0.98,-58.60661043000002,62.076613371146784,71
mlp_h128_e560_gt25,441,14,0.72,0.99,-55.02369459000002,57.50612024892805,71
mlp_h128_e560_gt25,441,14,0.72,1.0,-60.07748070000001,62.38308328492106,71
mlp_h128_e560_gt25,441,14,0.73,0.9,-50.05803098000001,56.556566467090995,71
mlp_h128_e560_gt25,441,14,0.73,0.91,-50.148030980000016,57.075457209327006,71
mlp_h128_e560_gt25,441,14,0.73,0.92,-49.100709610000024,55.93742952344104,71
mlp_h128_e560_gt25,441,14,0.73,0.93,-52.64070961000002,58.895190774594674,71
mlp_h128_e560_gt25,441,14,0.73,0.94,-50.26742547000006,56.85154316975609,71
