variant,seed,target_gt,hidden,epochs,alpha,top_k,gap_min,gap_max,threshold,alloc,ret_pct,dd_pct,trades
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.025,0.6,0.9998,-37.437900340000006,58.34582515112074,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.025,0.65,0.998,-37.10790034000001,58.039235563189784,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.025,0.65,0.9998,-37.437900340000006,58.34582515112074,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.0255,0.55,0.998,-37.10790034000001,58.039235563189784,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.0255,0.55,0.9998,-37.437900340000006,58.34582515112074,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.0255,0.6,0.998,-37.10790034000001,58.039235563189784,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.0255,0.6,0.9998,-37.437900340000006,58.34582515112074,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.0255,0.65,0.998,-37.10790034000001,58.039235563189784,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.0255,0.65,0.9998,-37.437900340000006,58.34582515112074,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.026,0.55,0.998,-37.10790034000001,58.039235563189784,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.026,0.55,0.9998,-37.437900340000006,58.34582515112074,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.026,0.6,0.998,-37.10790034000001,58.039235563189784,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.026,0.6,0.9998,-37.437900340000006,58.34582515112074,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.026,0.65,0.998,-37.10790034000001,58.039235563189784,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.026,0.65,0.9998,-37.437900340000006,58.34582515112074,61
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.0265,0.55,0.998,-22.717060060000005,56.504883666196484,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.0265,0.55,0.9998,-23.047060060000003,56.81147325412744,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.0265,0.6,0.998,-22.717060060000005,56.504883666196484,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.0265,0.6,0.9998,-23.047060060000003,56.81147325412744,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.0265,0.65,0.998,-22.717060060000005,56.504883666196484,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0015,0.0265,0.65,0.9998,-23.047060060000003,56.81147325412744,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.025,0.55,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.025,0.55,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.025,0.6,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.025,0.6,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.025,0.65,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.025,0.65,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.0255,0.55,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.0255,0.55,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.0255,0.6,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.0255,0.6,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.0255,0.65,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.0255,0.65,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.026,0.55,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.026,0.55,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.026,0.6,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.026,0.6,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.026,0.65,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.026,0.65,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.0265,0.55,0.998,-5.854687879999987,54.44532241753899,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.0265,0.55,0.9998,-5.974687879999985,54.44532241753899,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.0265,0.6,0.998,-5.854687879999987,54.44532241753899,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.0265,0.6,0.9998,-5.974687879999985,54.44532241753899,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.0265,0.65,0.998,-5.854687879999987,54.44532241753899,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.001,0.0265,0.65,0.9998,-5.974687879999985,54.44532241753899,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.025,0.55,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.025,0.55,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.025,0.6,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.025,0.6,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.025,0.65,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.025,0.65,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.0255,0.55,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.0255,0.55,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.0255,0.6,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.0255,0.6,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.0255,0.65,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.0255,0.65,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.026,0.55,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.026,0.55,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.026,0.6,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.026,0.6,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.026,0.65,0.998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.026,0.65,0.9998,-45.26362387000001,64.05452422476793,60
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.0265,0.55,0.998,-5.854687879999987,54.44532241753899,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.0265,0.55,0.9998,-5.974687879999985,54.44532241753899,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.0265,0.6,0.998,-5.854687879999987,54.44532241753899,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.0265,0.6,0.9998,-5.974687879999985,54.44532241753899,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.0265,0.65,0.998,-5.854687879999987,54.44532241753899,62
mlp_h128_e560_gt25,441,0.025,128,560,15,4,-0.0005,0.0265,0.65,0.9998,-5.974687879999985,54.44532241753899,62
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.025,0.55,0.998,-42.85347441000004,75.41961291848772,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.025,0.55,0.9998,-42.75347441000004,75.39542226148487,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.025,0.6,0.998,-42.85347441000004,75.41961291848772,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.025,0.6,0.9998,-42.75347441000004,75.39542226148487,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.025,0.65,0.998,-42.85347441000004,75.41961291848772,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.025,0.65,0.9998,-42.75347441000004,75.39542226148487,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.0255,0.55,0.998,-40.19380985000004,75.11746553097973,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.0255,0.55,0.9998,-40.09380985000004,75.09380142567389,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.0255,0.6,0.998,-40.19380985000004,75.11746553097973,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.0255,0.6,0.9998,-40.09380985000004,75.09380142567389,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.0255,0.65,0.998,-40.19380985000004,75.11746553097973,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.0255,0.65,0.9998,-40.09380985000004,75.09380142567389,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.026,0.55,0.998,-40.29380985000004,75.18460939487039,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.026,0.55,0.9998,-40.19380985000004,75.16082827807634,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.026,0.6,0.998,-40.29380985000004,75.18460939487039,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.026,0.6,0.9998,-40.19380985000004,75.16082827807634,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.026,0.65,0.998,-40.29380985000004,75.18460939487039,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.026,0.65,0.9998,-40.19380985000004,75.16082827807634,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.0265,0.55,0.998,-40.29380985000004,75.18460939487039,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.0265,0.55,0.9998,-40.19380985000004,75.16082827807634,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.0265,0.6,0.998,-40.29380985000004,75.18460939487039,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.0265,0.6,0.9998,-40.19380985000004,75.16082827807634,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.0265,0.65,0.998,-40.29380985000004,75.18460939487039,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0015,0.0265,0.65,0.9998,-40.19380985000004,75.16082827807634,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.025,0.55,0.998,-37.9962154,73.14025212033954,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.025,0.55,0.9998,-38.375732040000024,73.42336545341168,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.025,0.6,0.998,-37.9962154,73.14025212033954,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.025,0.6,0.9998,-38.375732040000024,73.42336545341168,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.025,0.65,0.998,-37.9962154,73.14025212033954,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.025,0.65,0.9998,-38.375732040000024,73.42336545341168,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.0255,0.55,0.998,-29.316550839999998,72.80455932994579,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.0255,0.55,0.9998,-29.765732040000024,73.08767266301793,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.0255,0.6,0.998,-29.316550839999998,72.80455932994579,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.0255,0.6,0.9998,-29.765732040000024,73.08767266301793,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.0255,0.65,0.998,-29.316550839999998,72.80455932994579,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.0255,0.65,0.9998,-29.765732040000024,73.08767266301793,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.026,0.55,0.998,-29.41655084,72.87915772781106,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.026,0.55,0.9998,-29.865732040000026,73.16227106088321,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.026,0.6,0.998,-29.41655084,72.87915772781106,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.026,0.6,0.9998,-29.865732040000026,73.16227106088321,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.026,0.65,0.998,-29.41655084,72.87915772781106,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.026,0.65,0.9998,-29.865732040000026,73.16227106088321,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.0265,0.55,0.998,-29.41655084,72.87915772781106,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.0265,0.55,0.9998,-29.865732040000026,73.16227106088321,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.0265,0.6,0.998,-29.41655084,72.87915772781106,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.0265,0.6,0.9998,-29.865732040000026,73.16227106088321,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.0265,0.65,0.998,-29.41655084,72.87915772781106,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.001,0.0265,0.65,0.9998,-29.865732040000026,73.16227106088321,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.025,0.55,0.998,-37.9962154,73.14025212033954,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.025,0.55,0.9998,-38.375732040000024,73.42336545341168,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.025,0.6,0.998,-37.9962154,73.14025212033954,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.025,0.6,0.9998,-38.375732040000024,73.42336545341168,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.025,0.65,0.998,-37.9962154,73.14025212033954,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.025,0.65,0.9998,-38.375732040000024,73.42336545341168,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.0255,0.55,0.998,-29.316550839999998,72.80455932994579,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.0255,0.55,0.9998,-29.765732040000024,73.08767266301793,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.0255,0.6,0.998,-29.316550839999998,72.80455932994579,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.0255,0.6,0.9998,-29.765732040000024,73.08767266301793,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.0255,0.65,0.998,-29.316550839999998,72.80455932994579,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.0255,0.65,0.9998,-29.765732040000024,73.08767266301793,48
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.026,0.55,0.998,-29.41655084,72.87915772781106,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.026,0.55,0.9998,-29.865732040000026,73.16227106088321,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.026,0.6,0.998,-29.41655084,72.87915772781106,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.026,0.6,0.9998,-29.865732040000026,73.16227106088321,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.026,0.65,0.998,-29.41655084,72.87915772781106,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.026,0.65,0.9998,-29.865732040000026,73.16227106088321,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.0265,0.55,0.998,-29.41655084,72.87915772781106,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.0265,0.55,0.9998,-29.865732040000026,73.16227106088321,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.0265,0.6,0.998,-29.41655084,72.87915772781106,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.0265,0.6,0.9998,-29.865732040000026,73.16227106088321,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.0265,0.65,0.998,-29.41655084,72.87915772781106,49
mlp_h128_e560_gt25,441,0.025,128,560,16,2,-0.0005,0.0265,0.65,0.9998,-29.865732040000026,73.16227106088321,49
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.025,0.55,0.998,9.865868959999968,62.052126307165764,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.025,0.55,0.9998,9.746352319999962,62.18805898794313,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.025,0.6,0.998,9.865868959999968,62.052126307165764,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.025,0.6,0.9998,9.746352319999962,62.18805898794313,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.025,0.65,0.998,9.865868959999968,62.052126307165764,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.025,0.65,0.9998,9.746352319999962,62.18805898794313,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.0255,0.55,0.998,9.865868959999968,62.052126307165764,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.0255,0.55,0.9998,9.746352319999962,62.18805898794313,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.0255,0.6,0.998,9.865868959999968,62.052126307165764,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.0255,0.6,0.9998,9.746352319999962,62.18805898794313,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.0255,0.65,0.998,9.865868959999968,62.052126307165764,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.0255,0.65,0.9998,9.746352319999962,62.18805898794313,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.026,0.55,0.998,10.265868959999969,62.11453007359212,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.026,0.55,0.9998,10.146352319999963,62.25036166839959,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.026,0.6,0.998,10.265868959999969,62.11453007359212,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.026,0.6,0.9998,10.146352319999963,62.25036166839959,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.026,0.65,0.998,10.265868959999969,62.11453007359212,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.026,0.65,0.9998,10.146352319999963,62.25036166839959,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.0265,0.55,0.998,44.36486263999995,62.11453007359212,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.0265,0.55,0.9998,44.24534599999994,62.25036166839959,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.0265,0.6,0.998,44.36486263999995,62.11453007359212,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.0265,0.6,0.9998,44.24534599999994,62.25036166839959,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.0265,0.65,0.998,44.36486263999995,62.11453007359212,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0015,0.0265,0.65,0.9998,44.24534599999994,62.25036166839959,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.025,0.55,0.998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.025,0.55,0.9998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.025,0.6,0.998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.025,0.6,0.9998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.025,0.65,0.998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.025,0.65,0.9998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.0255,0.55,0.998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.0255,0.55,0.9998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.0255,0.6,0.998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.0255,0.6,0.9998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.0255,0.65,0.998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.0255,0.65,0.9998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.026,0.55,0.998,11.11869395999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.026,0.55,0.9998,11.11869395999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.026,0.6,0.998,11.11869395999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.026,0.6,0.9998,11.11869395999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.026,0.65,0.998,11.11869395999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.026,0.65,0.9998,11.11869395999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.0265,0.55,0.998,53.36768763999999,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.0265,0.55,0.9998,48.66768763999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.0265,0.6,0.998,53.36768763999999,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.0265,0.6,0.9998,48.66768763999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.0265,0.65,0.998,53.36768763999999,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.001,0.0265,0.65,0.9998,48.66768763999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.025,0.55,0.998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.025,0.55,0.9998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.025,0.6,0.998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.025,0.6,0.9998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.025,0.65,0.998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.025,0.65,0.9998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.0255,0.55,0.998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.0255,0.55,0.9998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.0255,0.6,0.998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.0255,0.6,0.9998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.0255,0.65,0.998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.0255,0.65,0.9998,11.218693959999992,64.03784821007056,57
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.026,0.55,0.998,11.11869395999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.026,0.55,0.9998,11.11869395999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.026,0.6,0.998,11.11869395999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.026,0.6,0.9998,11.11869395999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.026,0.65,0.998,11.11869395999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.026,0.65,0.9998,11.11869395999998,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.0265,0.55,0.998,53.36768763999999,64.10460212986013,58
mlp_h128_e560_gt25,441,0.025,128,560,16,3,-0.0005,0.0265,0.55,0.9998,48.66768763999998,64.10460212986013,58
