seed,score_base_start,alpha,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades
459,2025-01-01,16,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-07-01,14,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.37576634999999,64.42576634999999,59
459,2025-07-01,14,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-64.37576634999999,64.42576634999999,59
459,2025-07-01,14,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.67618286,65.72618286000001,59
459,2025-07-01,14,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-65.67618286,65.72618286000001,59
459,2025-07-01,14,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.92576635,64.97576635,59
459,2025-07-01,14,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.92576635,64.97576635,59
459,2025-07-01,14,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.42618286,65.47618286,59
459,2025-07-01,14,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-65.42618286,65.47618286,59
459,2025-07-01,14,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.37576634999999,64.42576634999999,59
459,2025-07-01,14,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-64.37576634999999,64.42576634999999,59
459,2025-07-01,14,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.67618286,65.72618286000001,59
459,2025-07-01,14,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-65.67618286,65.72618286000001,59
459,2025-07-01,14,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.92576635,64.97576635,59
459,2025-07-01,14,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.92576635,64.97576635,59
459,2025-07-01,14,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.42618286,65.47618286,59
459,2025-07-01,14,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-65.42618286,65.47618286,59
459,2025-07-01,14,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.37576634999999,64.42576634999999,59
459,2025-07-01,14,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-64.37576634999999,64.42576634999999,59
459,2025-07-01,14,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.67618286,65.72618286000001,59
459,2025-07-01,14,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-65.67618286,65.72618286000001,59
459,2025-07-01,14,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.92576635,64.97576635,59
459,2025-07-01,14,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.92576635,64.97576635,59
459,2025-07-01,14,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.42618286,65.47618286,59
459,2025-07-01,14,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-65.42618286,65.47618286,59
459,2025-07-01,14,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.37576634999999,64.42576634999999,59
459,2025-07-01,14,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-64.37576634999999,64.42576634999999,59
459,2025-07-01,14,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.67618286,65.72618286000001,59
459,2025-07-01,14,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-65.67618286,65.72618286000001,59
459,2025-07-01,14,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.92576635,64.97576635,59
459,2025-07-01,14,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.92576635,64.97576635,59
459,2025-07-01,14,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.42618286,65.47618286,59
459,2025-07-01,14,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-65.42618286,65.47618286,59
459,2025-07-01,14,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.37576634999999,64.42576634999999,59
459,2025-07-01,14,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-64.37576634999999,64.42576634999999,59
459,2025-07-01,14,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.67618286,65.72618286000001,59
459,2025-07-01,14,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-65.67618286,65.72618286000001,59
459,2025-07-01,14,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.92576635,64.97576635,59
459,2025-07-01,14,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.92576635,64.97576635,59
459,2025-07-01,14,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.42618286,65.47618286,59
459,2025-07-01,14,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-65.42618286,65.47618286,59
459,2025-07-01,15,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.88588758,66.45005903266045,57
459,2025-07-01,15,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.88588758,66.45005903266045,57
459,2025-07-01,15,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.76588758,66.45005903266045,57
459,2025-07-01,15,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.76588758,66.45005903266045,57
459,2025-07-01,15,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.88588758,66.45005903266045,57
459,2025-07-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.88588758,66.45005903266045,57
459,2025-07-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.76588758,66.45005903266045,57
459,2025-07-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.76588758,66.45005903266045,57
459,2025-07-01,15,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.88588758,66.45005903266045,57
459,2025-07-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.88588758,66.45005903266045,57
459,2025-07-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.76588758,66.45005903266045,57
459,2025-07-01,15,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.76588758,66.45005903266045,57
459,2025-07-01,15,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.88588758,66.45005903266045,57
459,2025-07-01,15,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.88588758,66.45005903266045,57
459,2025-07-01,15,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.76588758,66.45005903266045,57
459,2025-07-01,15,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.76588758,66.45005903266045,57
459,2025-07-01,15,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.88588758,66.45005903266045,57
459,2025-07-01,15,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.88588758,66.45005903266045,57
459,2025-07-01,15,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2025-07-01,15,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.76588758,66.45005903266045,57
459,2025-07-01,15,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.76588758,66.45005903266045,57
459,2025-07-01,16,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-07-01,16,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-07-01,16,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
460,2024-01-01,14,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,2.908873100000009,53.95178288202527,55
460,2024-01-01,14,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,2.908873100000009,53.95178288202527,55
460,2024-01-01,14,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-14.848561639999957,56.29523420294073,55
460,2024-01-01,14,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-14.848561639999957,56.29523420294073,55
460,2024-01-01,14,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,2.2088730999999973,54.128451877758145,55
460,2024-01-01,14,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,2.2088730999999973,54.128451877758145,55
460,2024-01-01,14,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-15.078561639999954,56.36176906504028,55
460,2024-01-01,14,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-15.078561639999954,56.36176906504028,55
460,2024-01-01,14,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,2.908873100000009,53.95178288202527,55
460,2024-01-01,14,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,2.908873100000009,53.95178288202527,55
460,2024-01-01,14,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-14.848561639999957,56.29523420294073,55
460,2024-01-01,14,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-14.848561639999957,56.29523420294073,55
460,2024-01-01,14,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,2.2088730999999973,54.128451877758145,55
460,2024-01-01,14,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,2.2088730999999973,54.128451877758145,55
460,2024-01-01,14,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-15.078561639999954,56.36176906504028,55
460,2024-01-01,14,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-15.078561639999954,56.36176906504028,55
460,2024-01-01,14,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,2.908873100000009,53.95178288202527,55
460,2024-01-01,14,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,2.908873100000009,53.95178288202527,55
460,2024-01-01,14,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-14.848561639999957,56.29523420294073,55
460,2024-01-01,14,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-14.848561639999957,56.29523420294073,55
460,2024-01-01,14,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,2.2088730999999973,54.128451877758145,55
460,2024-01-01,14,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,2.2088730999999973,54.128451877758145,55
460,2024-01-01,14,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-15.078561639999954,56.36176906504028,55
460,2024-01-01,14,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-15.078561639999954,56.36176906504028,55
460,2024-01-01,14,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,2.908873100000009,53.95178288202527,55
460,2024-01-01,14,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,2.908873100000009,53.95178288202527,55
460,2024-01-01,14,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-14.848561639999957,56.29523420294073,55
460,2024-01-01,14,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-14.848561639999957,56.29523420294073,55
460,2024-01-01,14,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,2.2088730999999973,54.128451877758145,55
460,2024-01-01,14,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,2.2088730999999973,54.128451877758145,55
460,2024-01-01,14,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-15.078561639999954,56.36176906504028,55
460,2024-01-01,14,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-15.078561639999954,56.36176906504028,55
460,2024-01-01,14,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,2.908873100000009,53.95178288202527,55
460,2024-01-01,14,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,2.908873100000009,53.95178288202527,55
460,2024-01-01,14,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-14.848561639999957,56.29523420294073,55
460,2024-01-01,14,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-14.848561639999957,56.29523420294073,55
460,2024-01-01,14,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,2.2088730999999973,54.128451877758145,55
460,2024-01-01,14,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,2.2088730999999973,54.128451877758145,55
460,2024-01-01,14,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-15.078561639999954,56.36176906504028,55
460,2024-01-01,14,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-15.078561639999954,56.36176906504028,55
460,2024-01-01,15,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-5.263568539999975,49.42463392352594,52
460,2024-01-01,15,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-5.263568539999975,49.42463392352594,52
460,2024-01-01,15,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-11.963700809999988,50.82987330583334,53
460,2024-01-01,15,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-11.963700809999988,50.82987330583334,53
460,2024-01-01,15,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-5.220181179999994,48.6512249473958,52
460,2024-01-01,15,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-5.220181179999994,48.6512249473958,52
460,2024-01-01,15,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-17.590313449999996,51.70720536614966,53
460,2024-01-01,15,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.590313449999996,51.70720536614966,53
460,2024-01-01,15,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-5.263568539999975,49.42463392352594,52
460,2024-01-01,15,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-5.263568539999975,49.42463392352594,52
460,2024-01-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-11.963700809999988,50.82987330583334,53
460,2024-01-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-11.963700809999988,50.82987330583334,53
460,2024-01-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-5.220181179999994,48.6512249473958,52
460,2024-01-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-5.220181179999994,48.6512249473958,52
460,2024-01-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-17.590313449999996,51.70720536614966,53
460,2024-01-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.590313449999996,51.70720536614966,53
460,2024-01-01,15,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-5.263568539999975,49.42463392352594,52
460,2024-01-01,15,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-5.263568539999975,49.42463392352594,52
460,2024-01-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-11.963700809999988,50.82987330583334,53
460,2024-01-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-11.963700809999988,50.82987330583334,53
460,2024-01-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-5.220181179999994,48.6512249473958,52
460,2024-01-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-5.220181179999994,48.6512249473958,52
460,2024-01-01,15,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-17.590313449999996,51.70720536614966,53
460,2024-01-01,15,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.590313449999996,51.70720536614966,53
460,2024-01-01,15,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-5.263568539999975,49.42463392352594,52
460,2024-01-01,15,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-5.263568539999975,49.42463392352594,52
460,2024-01-01,15,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-11.963700809999988,50.82987330583334,53
460,2024-01-01,15,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-11.963700809999988,50.82987330583334,53
460,2024-01-01,15,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-5.220181179999994,48.6512249473958,52
460,2024-01-01,15,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-5.220181179999994,48.6512249473958,52
460,2024-01-01,15,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-17.590313449999996,51.70720536614966,53
460,2024-01-01,15,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.590313449999996,51.70720536614966,53
460,2024-01-01,15,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-5.263568539999975,49.42463392352594,52
460,2024-01-01,15,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-5.263568539999975,49.42463392352594,52
460,2024-01-01,15,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-11.963700809999988,50.82987330583334,53
460,2024-01-01,15,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-11.963700809999988,50.82987330583334,53
460,2024-01-01,15,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-5.220181179999994,48.6512249473958,52
460,2024-01-01,15,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-5.220181179999994,48.6512249473958,52
460,2024-01-01,15,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-17.590313449999996,51.70720536614966,53
460,2024-01-01,15,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-17.590313449999996,51.70720536614966,53
460,2024-01-01,16,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,45.69471945999999,30.058798120758578,54
460,2024-01-01,16,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,45.69471945999999,30.058798120758578,54
460,2024-01-01,16,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,26.11756577999995,41.77541776001944,55
460,2024-01-01,16,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,26.11756577999995,41.77541776001944,55
460,2024-01-01,16,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,45.69471945999999,30.058798120758578,54
460,2024-01-01,16,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,45.69471945999999,30.058798120758578,54
460,2024-01-01,16,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,26.11756577999995,41.77541776001944,55
460,2024-01-01,16,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,26.11756577999995,41.77541776001944,55
