stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,alpha,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades,obj
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.6485,0.9978,-0.0012,0.0253,0.416,0.301,9,0.056,504.7409998072002,26.68764232864233,60,-762.1760796298796
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.5819,0.9996,-0.0013,0.025,0.4,0.302,10,0.074,124.43750187,33.42701721571109,61,-1951.2045640153308
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.6329,0.9993,-0.0006,0.0262,0.404,0.291,11,0.068,317.78909192000003,33.42701721571109,63,-1757.8529739653309
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.6083,1.0,-0.0006,0.0261,0.412,0.28,12,0.062,541.8021644338,33.42701721571109,64,-1533.8399014515307
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6306,0.9996,-0.0007,0.0266,0.424,0.266,8,0.074,296.1681485100001,26.68764232864233,61,-970.7489309270798
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.6048,0.9995,-0.0009,0.0262,0.424,0.3,12,0.074,550.8648526772,34.85328414537977,65,-1695.9292447683724
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.5622,1.0,-0.0014,0.0265,0.413,0.272,9,0.069,207.64328786,35.29323596415661,62,-2091.945027838793
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.632,0.9997,-0.0016,0.0257,0.421,0.296,8,0.064,252.45466697000026,26.68764232864233,61,-1014.4624124670795
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6496,0.9971,-0.0016,0.027,0.408,0.281,12,0.072,190.26874431000013,42.31940984577573,65,-2952.4604371830874
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.5801,0.9986,-0.0013,0.0256,0.403,0.251,10,0.069,129.87742246999997,42.31940984577573,63,-3012.8517590230877
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.6131,0.9999,-0.0017,0.0255,0.411,0.303,10,0.07,517.3279534337997,33.42701721571109,62,-1558.314112451531
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6496,0.9989,-0.0017,0.0247,0.418,0.3,9,0.063,215.09745189000014,26.68764232864233,61,-1051.8196275470796
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.662,0.9971,-0.0013,0.0256,0.422,0.277,12,0.071,227.87764213000025,33.42701721571109,64,-1847.7644237553304
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.6409,0.997,-0.0012,0.0256,0.41,0.305,10,0.056,603.5449319338,33.42701721571109,62,-1472.0971339515309
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.6423,1.0,-0.0013,0.0254,0.411,0.296,8,0.055,493.0791630472001,26.68764232864233,59,-773.8379163898796
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6533,0.9981,-0.0018,0.0259,0.415,0.299,10,0.07,321.55419031,32.15146116191798,64,-1601.0211491201576
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.5926,1.0,-0.001,0.0269,0.406,0.303,8,0.065,269.22381591000004,26.68764232864233,60,-997.6932635270798
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.6567,1.0,-0.0019,0.0264,0.411,0.271,11,0.062,703.4789562056851,26.28617981431042,64,-515.2626215115654
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6057,1.0,-0.0011,0.0256,0.417,0.295,8,0.059,194.93119298,35.29323596415661,61,-2104.657122718793
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6578,0.9997,-0.001,0.0251,0.411,0.28,10,0.07,200.83745146999993,42.31940984577573,62,-2941.891730023088
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6658,0.9991,-0.0014,0.0268,0.406,0.273,8,0.059,207.19836798000003,35.29323596415661,61,-2092.389947718793
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.5605,1.0,-0.0008,0.0251,0.422,0.299,8,0.072,160.27476297999996,35.29323596415661,60,-2139.313552718793
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6034,0.9976,-0.0015,0.0255,0.407,0.279,9,0.057,161.40749035999997,35.29323596415661,61,-2138.180825338793
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.5744,0.9982,-0.0017,0.025,0.413,0.277,12,0.057,221.7048175300002,33.42701721571109,63,-1853.9372483553307
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.5723,1.0,-0.0007,0.0268,0.404,0.275,10,0.073,183.82595942999998,33.42701721571109,63,-1891.8161064553308
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6341,0.997,-0.0019,0.0269,0.421,0.285,8,0.058,252.06541697000026,26.68764232864233,61,-1014.8516624670796
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6738,0.9973,-0.0013,0.0265,0.411,0.302,9,0.073,208.33109535999998,35.29323596415661,62,-2091.257220338793
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.6764,1.0,-0.0013,0.0252,0.4,0.274,12,0.061,274.5742269199999,33.42701721571109,63,-1801.0678389653308
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.591,0.9969,-0.0014,0.0266,0.41,0.252,9,0.06,267.28329298999995,26.68764232864233,61,-999.6337864470798
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6724,0.9989,-0.0005,0.026,0.42,0.272,8,0.071,269.45356591000007,26.68764232864233,60,-997.4635135270797
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6134,0.9988,-0.0011,0.0262,0.42,0.26,12,0.063,255.62874969000026,33.42701721571109,64,-1820.0133161953306
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6628,0.9994,-0.0011,0.0249,0.423,0.295,9,0.063,224.2318879899999,26.68764232864233,60,-1042.68519144708
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.626,0.9975,-0.0019,0.0261,0.406,0.277,9,0.065,188.39614792999998,26.68764232864233,62,-1078.5209315070797
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.5671,1.0,-0.0007,0.0252,0.413,0.263,10,0.07,256.11477219,33.42701721571109,61,-1819.5272936953309
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6403,0.9981,-0.0015,0.0253,0.417,0.297,9,0.056,224.62188798999995,26.68764232864233,60,-1042.2951914470798
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6503,0.9996,-0.0006,0.0251,0.404,0.296,11,0.071,109.44933936999996,33.42701721571109,62,-1966.1927265153308
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6561,1.0,-0.0013,0.0264,0.414,0.264,11,0.059,210.46916147000005,42.31940984577573,64,-2932.2600200230877
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6593,1.0,-0.0012,0.0265,0.4,0.278,10,0.07,168.07373937,33.42701721571109,62,-1907.5683265153307
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.5959,0.998,-0.0018,0.025,0.417,0.272,11,0.057,617.8015187056851,26.28617981431042,63,-600.9400590115654
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6347,0.9992,-0.002,0.0257,0.416,0.297,11,0.059,362.9620666438852,26.891930498570876,64,-928.46959318462
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.5695,0.9995,-0.0013,0.0265,0.411,0.266,10,0.061,604.6841569338,33.42701721571109,62,-1470.957908951531
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6131,1.0,-0.0006,0.0265,0.406,0.303,10,0.065,168.07373937,33.42701721571109,62,-1907.5683265153307
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.623,0.9982,-0.0018,0.0247,0.409,0.289,9,0.059,215.09745189000014,26.68764232864233,61,-1051.8196275470796
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6697,0.9994,-0.0019,0.0262,0.412,0.278,8,0.069,251.6754169700002,26.68764232864233,61,-1015.2416624670795
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.5739,0.9981,-0.0014,0.0255,0.407,0.276,12,0.067,478.81919443380025,33.42701721571109,63,-1596.8228714515305
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.5996,0.998,-0.0008,0.0248,0.404,0.293,11,0.063,271.7067869200001,33.42701721571109,62,-1803.9352789653308
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6512,0.9991,-0.0016,0.0265,0.401,0.262,8,0.07,252.55466697000026,26.68764232864233,61,-1014.3624124670796
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.6262,1.0,-0.0019,0.0269,0.423,0.273,9,0.073,494.69851914388505,26.68764232864233,62,-772.2185602931947
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.5758,0.9994,-0.002,0.0265,0.419,0.276,8,0.07,495.05322954388487,26.68764232864233,61,-771.8638498931949
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6445,0.9996,-0.0012,0.0245,0.403,0.263,10,0.06,109.49695246999997,42.31940984577573,62,-3033.2322290230877
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6044,1.0,-0.0008,0.0266,0.42,0.261,10,0.06,300.87886219000006,33.42701721571109,62,-1774.7632036953307
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.5781,1.0,-0.002,0.0262,0.421,0.291,8,0.072,494.7664145438848,26.68764232864233,61,-772.150664893195
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6354,0.9969,-0.0007,0.0264,0.421,0.26,10,0.07,324.87843079000004,33.42701721571109,63,-1750.7636350953308
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6764,0.9989,-0.0008,0.0252,0.407,0.25,8,0.072,160.27476297999996,35.29323596415661,60,-2139.313552718793
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.5647,0.9988,-0.0007,0.0248,0.421,0.304,9,0.069,237.74237559000005,26.68764232864233,61,-1029.1747038470799
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.5846,1.0,-0.002,0.0268,0.421,0.28,11,0.07,268.0229378100002,32.15146116191798,65,-1654.5524016201573
stage2,88,500,0.021,0.0002,0.01,443,seed_near,15,0.6689,0.997,-0.0009,0.0269,0.417,0.299,8,0.073,269.58419091,26.68764232864233,60,-997.3328885270798
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.6734,0.9977,-0.0014,0.0258,0.419,0.291,10,0.058,603.2103094338,33.42701721571109,62,-1472.4317564515309
stage2,88,500,0.021,0.0002,0.01,443,seed_near,14,0.5757,0.9968,-0.0008,0.0254,0.407,0.269,8,0.065,493.4820455472001,26.68764232864233,59,-773.4350338898797
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.5877,0.9968,-0.0012,0.0247,0.408,0.292,9,0.058,161.40749035999997,35.29323596415661,61,-2138.180825338793
stage2,88,500,0.021,0.0002,0.01,443,seed_near,16,0.6719,0.9994,-0.0008,0.0262,0.42,0.294,9,0.074,207.64328786,35.29323596415661,62,-2091.945027838793
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6305,0.9997,-0.0013,0.025,0.417,0.288,10,0.058,67.14056950999998,39.029841252680875,58,-2680.8403808117055
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.608,0.9986,-0.0009,0.0248,0.413,0.28,11,0.072,34.63503976000004,40.10810680203416,58,-2842.737776484099
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.5907,0.9995,-0.001,0.0246,0.415,0.269,12,0.056,41.52056950999998,39.029841252680875,59,-2706.4603808117054
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.602,0.9997,-0.0007,0.025,0.418,0.27,11,0.066,55.51640709000003,31.66718530026108,60,-1808.9458289413299
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6575,0.9995,-0.0017,0.0254,0.414,0.292,12,0.066,85.40186381000008,32.8968146856212,59,-1926.6158984645442
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.5956,1.0,-0.0017,0.0251,0.415,0.288,10,0.063,138.64727980000012,22.920375961902792,58,-676.197835628335
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6596,0.9976,-0.0018,0.0258,0.404,0.305,8,0.056,87.09980251000005,38.75979443464493,55,-2628.475529647392
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.5822,0.9968,-0.0014,0.0266,0.408,0.252,12,0.073,122.7789086400001,32.83415683725402,60,-1881.7199118304825
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.6496,0.9976,-0.0007,0.0263,0.42,0.272,12,0.066,163.19000491,29.022082928134058,62,-1383.859946466087
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.5947,0.9995,-0.0011,0.0262,0.41,0.264,11,0.071,127.59528139,33.16983052303447,59,-1917.1843813741364
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.616,1.0,-0.0011,0.0253,0.409,0.272,11,0.068,69.09186380999999,32.8968146856212,58,-1942.9258984645444
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.642,0.9974,-0.0019,0.026,0.41,0.263,11,0.069,66.67609930000008,35.595948828553986,60,-2269.2377601264784
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.6582,0.9971,-0.001,0.0249,0.413,0.264,8,0.071,112.72640709000008,29.083646655720667,54,-1441.7111915964801
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.5868,0.9992,-0.0013,0.025,0.4,0.296,12,0.056,51.32980251000001,39.029841252680875,58,-2696.6511478117054
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6079,1.0,-0.0013,0.0253,0.407,0.301,12,0.057,83.76186381000007,32.8968146856212,59,-1928.2558984645443
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.5622,1.0,-0.0017,0.0264,0.409,0.276,8,0.063,187.8714665699999,28.235974675661552,56,-1264.8454945093865
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6241,0.9973,-0.0011,0.0266,0.411,0.256,10,0.067,176.49519388999994,33.13338459067002,59,-1863.9109569904026
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.6331,0.9992,-0.0011,0.0252,0.404,0.28,8,0.065,100.21554144000002,39.36253748447543,53,-2687.688956697052
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6033,1.0,-0.0008,0.0264,0.412,0.305,10,0.058,176.32519388999995,33.16983052303447,59,-1868.4544688741364
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.5876,0.9973,-0.0013,0.0259,0.416,0.301,11,0.061,73.85663405000007,28.429823902959455,61,-1402.1222343051347
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.6015,0.9998,-0.0013,0.0268,0.415,0.283,12,0.072,133.9270849100001,29.082523077506007,62,-1420.3756843907208
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.6337,0.9995,-0.0016,0.0265,0.417,0.261,10,0.057,211.34807991,24.584222875433078,60,-803.1586651419694
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6197,0.9997,-0.0019,0.0248,0.408,0.266,11,0.055,39.25950803999996,39.94521716304551,59,-2818.5665515254614
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.5818,0.9982,-0.0013,0.0251,0.419,0.284,10,0.071,106.70186381000009,32.8968146856212,58,-1905.3158984645443
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.6606,0.9992,-0.0017,0.0259,0.406,0.305,10,0.07,170.78060730000013,21.646396431679687,58,-491.18696450156244
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6668,1.0,-0.0009,0.0247,0.42,0.296,9,0.061,63.160569510000016,39.029841252680875,57,-2684.820380811705
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.667,0.9977,-0.0006,0.0247,0.412,0.261,11,0.066,33.94503976000003,40.10810680203416,58,-2843.427776484099
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.5661,0.9999,-0.0006,0.0253,0.409,0.248,12,0.057,87.22213480000009,29.242318823141044,61,-1486.2561239769254
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.587,1.0,-0.0006,0.0268,0.413,0.273,8,0.072,137.41837395000002,39.444183020409376,55,-2660.2835884991255
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.606,0.9974,-0.001,0.0258,0.424,0.259,10,0.056,103.66581972000009,24.704851823637114,60,-925.3163991164537
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.5821,0.9998,-0.0014,0.0247,0.418,0.266,10,0.063,74.41054051,38.91223776221742,57,-2659.4579909560907
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.5634,0.9996,-0.0007,0.0263,0.407,0.258,8,0.058,202.22657231999997,28.235974675661552,56,-1250.4903887593864
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.5673,0.9975,-0.0011,0.0247,0.42,0.302,10,0.057,65.69640709,33.61670662315054,58,-2032.708387688065
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6381,0.9995,-0.0015,0.0264,0.405,0.262,11,0.069,130.80001514000008,33.16983052303447,58,-1913.9796476241363
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.6465,0.9996,-0.0014,0.0251,0.408,0.269,10,0.06,138.64727980000012,22.920375961902792,58,-676.197835628335
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.6554,0.9984,-0.0016,0.0245,0.414,0.272,12,0.07,33.80503976000004,40.224371847571895,59,-2857.5195819486275
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.5876,0.9994,-0.0008,0.0259,0.422,0.27,8,0.065,148.4299445900001,29.083646655720667,55,-1406.00765409648
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.5716,0.9977,-0.0016,0.0264,0.422,0.286,10,0.068,176.49519388999994,33.13338459067002,59,-1863.9109569904026
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.5965,1.0,-0.0019,0.0252,0.422,0.296,8,0.075,56.72997040000005,40.21137363550984,54,-2833.03486586118
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6756,0.9984,-0.001,0.0247,0.424,0.277,11,0.063,14.866436600000043,43.96239564999997,59,-3325.0210413999966
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.6674,0.9997,-0.002,0.0249,0.423,0.281,11,0.056,34.71695569000004,36.95152493855146,61,-2463.866036936175
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.6612,0.9987,-0.0007,0.0266,0.411,0.295,9,0.055,148.18980545000002,40.09357695108847,57,-2727.4394286806164
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.618,0.9985,-0.0018,0.0257,0.403,0.259,9,0.064,85.53056951000006,39.029841252680875,57,-2662.450380811705
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.5663,0.9998,-0.0014,0.0268,0.423,0.252,12,0.064,123.39751864000009,32.83415683725402,60,-1881.1013018304825
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.6336,0.9988,-0.0005,0.0264,0.401,0.289,11,0.073,161.27068240999995,26.16223450058664,60,-1042.5974576603967
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.5859,0.9999,-0.0009,0.0249,0.403,0.271,11,0.069,41.94054051000003,38.91223776221742,57,-2691.9279909560905
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6296,0.9977,-0.0018,0.0252,0.402,0.274,11,0.074,84.99186381000008,32.8968146856212,57,-1927.0258984645443
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.5822,0.9972,-0.002,0.0262,0.415,0.297,10,0.069,172.97867038000004,33.21592627377416,59,-1877.3324824728993
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.5699,1.0,-0.0013,0.0263,0.409,0.277,9,0.07,164.34235157000012,30.864440853889896,59,-1603.7905508967874
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.5922,1.0,-0.0008,0.0266,0.407,0.29,11,0.073,127.59528139,33.16983052303447,59,-1917.1843813741364
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6015,0.9969,-0.0016,0.0266,0.42,0.295,9,0.065,131.90709024,39.4457503775781,58,-2665.982955069372
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.5739,0.997,-0.0016,0.0258,0.409,0.305,12,0.055,89.54186381000007,32.8968146856212,60,-1922.4758984645443
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.6621,0.9994,-0.0014,0.0245,0.413,0.292,8,0.063,100.21554144000002,39.36253748447543,53,-2687.688956697052
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.5801,0.9972,-0.0018,0.0256,0.413,0.27,12,0.056,72.62663405000008,28.190866580963764,61,-1374.6773556656517
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.6184,1.0,-0.0009,0.0256,0.413,0.266,11,0.074,68.51716077000005,33.211780135546995,58,-1981.2964554956395
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.633,0.9977,-0.001,0.0247,0.414,0.284,10,0.058,67.14056950999998,39.029841252680875,58,-2680.8403808117055
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.6088,0.9988,-0.0019,0.0252,0.409,0.266,9,0.072,65.77367364999998,39.96641619737838,56,-2794.5962700354057
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.5984,0.9978,-0.0014,0.0247,0.415,0.285,12,0.061,41.25056950999999,39.029841252680875,59,-2706.7303808117053
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.6316,0.9982,-0.0017,0.0249,0.406,0.305,10,0.06,101.52640709000008,29.569709234116587,57,-1511.2387010039906
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.5675,0.9975,-0.0016,0.0268,0.42,0.282,9,0.071,164.34235157000012,30.864440853889896,59,-1603.7905508967874
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.667,1.0,-0.0014,0.0251,0.403,0.287,12,0.055,80.55266152000004,33.06557656728028,58,-1951.7165265536337
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.628,1.0,-0.0015,0.0256,0.405,0.268,11,0.061,84.13266152000003,33.06557656728028,57,-1948.1365265536338
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.6393,0.9976,-0.001,0.0249,0.417,0.247,10,0.057,85.74640709000008,33.61670662315054,58,-2012.658387688065
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.6145,1.0,-0.0013,0.0258,0.42,0.259,9,0.056,95.72054051000008,38.91223776221742,57,-2638.147990956091
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.5911,0.9982,-0.0011,0.0252,0.401,0.291,11,0.07,79.58413581,32.83359437286621,57,-1924.8471889339453
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.5904,0.9991,-0.0011,0.0256,0.41,0.3,12,0.059,85.79186381000005,32.8968146856212,59,-1926.2258984645443
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.6528,1.0,-0.0012,0.0268,0.414,0.3,11,0.071,132.4970849100001,29.33417716468125,61,-1452.0041748517501
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.65,1.0,-0.0007,0.0251,0.416,0.249,11,0.074,69.09186380999999,32.8968146856212,58,-1942.9258984645444
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.5632,1.0,-0.0005,0.0251,0.413,0.302,10,0.058,106.70186381000009,32.8968146856212,58,-1905.3158984645443
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6407,0.9976,-0.0017,0.0263,0.403,0.254,8,0.061,137.59984824,39.26762662122766,55,-2638.91534630732
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.57,0.9988,-0.0018,0.0268,0.418,0.276,12,0.064,129.01528138999998,33.16983052303447,60,-1915.7643813741365
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.6055,0.9999,-0.0007,0.0254,0.423,0.29,8,0.066,105.16554144000003,39.98942162703935,53,-2757.9650538047217
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.6785,1.0,-0.0018,0.0263,0.421,0.292,9,0.057,148.18980545000002,40.09357695108847,57,-2727.4394286806164
stage2,80,560,0.0194,0.00019,0.012,440,random_local,14,0.6547,0.9978,-0.0012,0.0266,0.402,0.301,11,0.069,130.97001514000007,33.13338459067002,58,-1909.4361357404025
stage2,80,560,0.0194,0.00019,0.012,440,random_local,16,0.5955,0.9984,-0.0006,0.0266,0.405,0.251,10,0.072,248.8834481599999,20.882636278089507,59,-321.432905210741
stage2,80,560,0.0194,0.00019,0.012,440,random_local,15,0.5643,0.997,-0.0013,0.0248,0.414,0.252,11,0.074,34.005039760000045,40.08813173719724,58,-2840.970768703669
