strategy,signal_date,buy_date,sell_date,stock_code,stock_name,pick_rank,score,raw_prob,board_count,buy_price,sell_price,buy_fee,sell_fee,pnl,pnl_pct,equity_after,sell_logic
score_rawprob,2024-06-26,2024-06-27,2024-06-28,600297,广汇汽车,1,0.0020928521502709962,0.11496686544083956,1,0.72,0.69,5.0,5.0,-298.0000000000009,-0.043082261095850935,6640.229801000008,T+2收盘上涨-4.17%未触发延长，T+2收盘卖出
score_rawprob,2024-07-01,2024-07-02,2024-07-04,600297,广汇汽车,1,0.9999999793012392,0.46578992882469106,1,0.76,0.99,5.0,5.0,1991.000000000001,0.30089164273840124,8631.229801000009,T+2收盘上涨18.42%>=6%，延长到T+3收盘卖出
score_rawprob,2024-07-12,2024-07-15,2024-07-16,600297,广汇汽车,1,1.0,0.5755035835617165,2,0.94,0.87,5.0,5.0,-647.0,-0.07559294310082953,7984.229801000009,T+2收盘上涨-7.45%未触发延长，T+2收盘卖出
score_rawprob,2025-01-03,2025-01-06,2025-01-07,603016,新宏泰,1,0.9999999999998606,0.5118827053549734,1,40.5442608,39.1665432,5.0,5.0,-147.77175999999963,-0.036402131012569054,7836.458041000009,T+2收盘上涨-3.40%未触发延长，T+2收盘卖出
score_rawprob,2025-01-08,2025-01-09,2025-01-10,002379,宏桥控股,1,1.0,0.586585363725956,2,10.71,9.67,5.0,5.0,-738.0000000000009,-0.09837376699546799,7098.458041000008,T+2收盘上涨-9.71%未触发延长，T+2收盘卖出
score_rawprob,2025-01-13,2025-01-14,2025-01-16,000679,大连友谊,1,0.9999998864330871,0.4568186330071399,1,5.95,6.65,5.0,5.0,760.0,0.11603053435114503,7858.458041000008,T+2收盘上涨9.24%>=6%，延长到T+3收盘卖出
score_rawprob,2025-01-17,2025-01-20,2025-01-21,002917,金奥博,1,1.0,0.6496666392740795,7,19.85612,19.29022058,5.0,5.0,-179.76982600000065,-0.03015343360669442,7678.688215000007,T+2收盘上涨-2.85%未触发延长，T+2收盘卖出
score_rawprob,2025-01-22,2025-01-23,2025-01-24,600936,北投科技,1,0.9999999997508299,0.4841396638741151,3,3.67,3.03,5.0,5.0,-1290.0,-0.1756296800544588,6388.688215000007,T+2收盘上涨-17.44%未触发延长，T+2收盘卖出
score_rawprob,2025-01-27,2025-02-05,2025-02-06,000856,冀东装备,1,0.9999999998875524,0.4868333891476797,6,11.46,11.23,5.0,5.0,-125.0,-0.021795989537925022,6263.688215000007,T+2收盘上涨-2.01%未触发延长，T+2收盘卖出
score_rawprob,2025-02-10,2025-02-11,2025-02-12,600178,东安动力,1,0.9999999999917414,0.49576201010681653,1,12.77,12.7,5.0,5.0,-38.0,-0.007432035986700567,6225.688215000007,T+2收盘上涨-0.55%未触发延长，T+2收盘卖出
score_rawprob,2025-02-13,2025-02-14,2025-02-17,002123,梦网科技,1,1.0,0.5512833301253673,7,22.85,20.57,5.0,5.0,-466.0,-0.10185792349726776,5759.688215000007,T+2收盘上涨-9.98%未触发延长，T+2收盘卖出
score_rawprob,2025-02-18,2025-02-19,2025-02-20,000761,本钢板材,1,0.9999999123488466,0.4581371234296994,1,3.86,3.7,5.0,5.0,-234.0,-0.04326123128119801,5525.688215000007,T+2收盘上涨-4.15%未触发延长，T+2收盘卖出
score_rawprob,2025-02-21,2025-02-24,2025-02-25,002261,拓维信息,1,0.9984848920004139,0.39170545049444944,1,42.15,37.37,5.0,5.0,-488.0,-0.11563981042654028,5037.688215000007,T+2收盘上涨-11.34%未触发延长，T+2收盘卖出
